2010-04-06 19:32,2010-04-06 21:36,NOCOMMS
2010-04-06 6:44,2010-04-06 22:44,DeltaT2CoolingZoneInSpec
2010-04-06 17:59,2010-04-06 22:44,RuntimeExcessive
2010-04-07 16:44,2010-04-07 20:14,DeltaT2CoolingZoneInSpec
2010-04-07 22:29,2010-04-07 22:44,DeltaT1CoolingZoneInSpec
2010-04-08 15:14,2010-04-08 22:14,DeltaT2CoolingZoneInSpec
2010-04-09 11:55,2010-04-09 15:29,DATACHECK
2010-04-09 14:44,2010-04-12 10:40,ShortCircuit
2010-04-12 19:46,2010-04-12 23:24,NOCOMMS
2010-04-15 15:30,2010-04-15 20:40,NOCOMMS
2010-04-09 14:49,2010-04-21 19:45,DATACHECK
2010-04-26 1:14,2010-04-26 1:14,DATACHECK
2010-04-26 1:14,2010-04-26 1:14,DATACHECK
2010-04-26 1:14,2010-04-26 1:14,DATACHECK
2010-04-26 1:14,2010-04-26 1:14,DATACHECK
2010-04-26 1:14,2010-04-26 1:14,DATACHECK
2010-04-26 1:14,2010-04-26 1:14,DATACHECK
2010-04-26 1:14,2010-04-26 1:14,DATACHECK
2010-04-26 1:14,2010-04-26 1:14,DATACHECK
2010-04-26 1:15,2010-04-26 1:15,DATACHECK
2010-04-26 12:18,2010-04-26 15:44,DATACHECK
2010-04-26 15:52,2010-04-26 16:44,DATACHECK
2010-04-26 12:14,2010-04-26 16:44,ShortCircuit
2010-05-03 19:41,2010-05-04 3:11,NOCOMMS
2010-05-10 6:29,2010-05-10 6:59,HvacSupplyBelowFreezing
2010-05-11 15:14,2010-05-11 18:44,ShortCircuit
2010-05-11 15:19,2010-05-11 18:44,DATACHECK
2010-05-12 15:29,2010-05-12 17:14,DeltaT1CoolingZoneInSpec
2010-05-13 13:59,2010-05-13 14:30,DeltaT1CoolingZoneInSpec
2010-05-13 21:14,2010-05-13 22:14,DeltaT1CoolingZoneInSpec
2010-05-14 11:15,2010-05-14 11:59,DeltaT1CoolingZoneInSpec
2010-05-14 20:30,2010-05-14 23:14,DeltaT1CoolingZoneInSpec
2010-05-16 10:44,2010-05-16 12:44,DeltaT1CoolingZoneInSpec
2010-05-16 15:29,2010-05-16 15:59,CoolingZoneNotSpec
2010-05-16 15:59,2010-05-16 21:14,DeltaT1CoolingZoneNotSpec
2010-05-16 21:44,2010-05-16 22:44,RuntimeExcessive
2010-05-16 21:14,2010-05-16 22:44,CoolingZoneNotSpec
2010-05-17 11:44,2010-05-17 13:29,DeltaT1CoolingZoneInSpec
2010-05-17 13:14,2010-05-17 13:29,CoolingZoneNotSpec
2010-05-17 13:29,2010-05-17 22:45,DeltaT1CoolingZoneNotSpec
2010-05-17 18:14,2010-05-17 22:45,RuntimeExcessive
2010-05-17 22:27,2010-05-18 1:07,NOCOMMS
2010-05-18 7:29,2010-05-18 7:44,HvacSupplyBelowFreezing
2010-05-18 5:01,2010-05-18 10:55,NOCOMMS
2010-05-18 11:29,2010-05-18 11:59,DeltaT1CoolingZoneInSpec
2010-05-19 10:44,2010-05-19 15:15,DeltaT1CoolingZoneInSpec
2010-05-19 20:59,2010-05-19 21:14,DeltaT1CoolingZoneInSpec
2010-05-20 11:59,2010-05-20 16:14,DeltaT1CoolingZoneInSpec
2010-05-20 21:44,2010-05-20 22:14,DeltaT1CoolingZoneInSpec
2010-05-22 20:59,2010-05-22 23:44,RuntimeExcessive
2010-05-23 21:59,2010-05-23 22:44,RuntimeExcessive
2010-05-25 22:14,2010-05-25 22:45,RuntimeExcessive
2010-05-26 8:45,2010-05-26 12:06,NOCOMMS
2010-05-27 20:59,2010-05-27 22:44,RuntimeExcessive
2010-05-28 20:59,2010-05-28 23:44,RuntimeExcessive
2010-05-29 20:59,2010-05-29 23:44,RuntimeExcessive
2010-06-01 17:59,2010-06-01 22:44,RuntimeExcessive
2010-06-01 20:17,2010-06-02 0:43,NOCOMMS
2010-06-02 20:59,2010-06-02 22:44,RuntimeExcessive
2010-06-03 20:59,2010-06-03 22:44,RuntimeExcessive
2010-06-04 20:59,2010-06-04 23:44,RuntimeExcessive
2010-06-05 20:59,2010-06-05 23:44,RuntimeExcessive
2010-06-06 21:59,2010-06-06 22:44,RuntimeExcessive
2010-04-22 15:35,2010-06-07 15:59,DATACHECK
2010-06-07 17:59,2010-06-07 18:59,RuntimeExcessive
2010-06-10 21:44,2010-06-10 22:14,RuntimeExcessive
2010-06-11 22:14,2010-06-11 22:44,RuntimeExcessive
2010-06-15 22:29,2010-06-16 1:39,NOCOMMS
2010-06-16 15:15,2010-06-16 19:44,DeltaT1CoolingZoneInSpec
2010-06-17 16:29,2010-06-17 17:00,DeltaT1CoolingZoneInSpec
2010-06-17 17:00,2010-06-17 17:14,DeltaT1CoolingZoneNotSpec
2010-06-17 17:14,2010-06-17 20:59,DeltaT1CoolingZoneInSpec
2010-06-17 21:14,2010-06-17 21:44,DeltaT1CoolingZoneInSpec
2010-06-18 16:44,2010-06-18 16:59,DeltaT1CoolingZoneInSpec
2010-06-18 21:59,2010-06-18 23:44,DeltaT1CoolingZoneInSpec
2010-06-19 11:29,2010-06-19 14:14,DeltaT1CoolingZoneInSpec
2010-06-19 14:14,2010-06-19 20:29,DeltaT1CoolingZoneNotSpec
2010-06-19 21:44,2010-06-19 22:29,RuntimeExcessive
2010-06-19 21:14,2010-06-19 23:44,RuntimeExcessive
2010-06-19 20:29,2010-06-19 23:44,DeltaT1CoolingZoneInSpec
2010-06-20 10:44,2010-06-20 20:44,DeltaT1CoolingZoneNotSpec
2010-06-20 20:44,2010-06-20 21:29,DeltaT1CoolingZoneInSpec
2010-06-20 21:59,2010-06-20 22:14,RuntimeExcessive
2010-06-20 21:59,2010-06-20 22:44,RuntimeExcessive
2010-06-21 12:30,2010-06-21 16:29,DeltaT1CoolingZoneInSpec
2010-06-21 16:29,2010-06-21 16:44,DeltaT1CoolingZoneNotSpec
2010-06-21 16:44,2010-06-21 17:14,DeltaT1CoolingZoneInSpec
2010-06-21 17:14,2010-06-21 17:59,DeltaT1CoolingZoneNotSpec
2010-06-21 17:59,2010-06-21 20:44,DeltaT1CoolingZoneInSpec
2010-06-21 21:59,2010-06-21 22:14,RuntimeExcessive
2010-06-21 18:14,2010-06-21 22:44,RuntimeExcessive
2010-06-22 12:14,2010-06-22 14:14,DeltaT1CoolingZoneInSpec
2010-06-22 14:14,2010-06-22 14:29,DeltaT1CoolingZoneNotSpec
2010-06-22 14:29,2010-06-22 14:59,DeltaT1CoolingZoneInSpec
2010-06-22 14:59,2010-06-22 18:44,DeltaT1CoolingZoneNotSpec
2010-06-22 18:44,2010-06-22 19:29,DeltaT1CoolingZoneInSpec
2010-06-25 9:29,2010-06-25 11:44,DeltaT1CoolingZoneInSpec
2010-06-25 11:44,2010-06-25 11:59,DeltaT1CoolingZoneNotSpec
2010-06-25 11:59,2010-06-25 21:29,DeltaT1CoolingZoneInSpec
2010-06-25 20:14,2010-06-25 21:44,RuntimeExcessive
2010-06-25 20:59,2010-06-25 22:29,RuntimeExcessive
2010-06-26 13:29,2010-06-26 13:44,DeltaT1CoolingZoneInSpec
2010-06-26 14:59,2010-06-26 15:59,DeltaT1CoolingZoneInSpec
2010-06-26 10:59,2010-06-26 20:14,DeltaT1CoolingZoneInSpec
2010-06-28 21:59,2010-06-28 22:15,RuntimeExcessive
2010-06-30 21:59,2010-06-30 22:14,RuntimeExcessive
2010-07-02 13:29,2010-07-02 16:00,DeltaT1CoolingZoneInSpec
2010-07-02 16:00,2010-07-02 17:29,DeltaT1CoolingZoneNotSpec
2010-07-02 17:29,2010-07-02 17:59,DeltaT1CoolingZoneInSpec
2010-07-02 17:59,2010-07-02 18:14,DeltaT1CoolingZoneNotSpec
2010-07-02 18:14,2010-07-02 18:45,DeltaT1CoolingZoneInSpec
2010-07-02 18:45,2010-07-02 18:59,DeltaT1CoolingZoneNotSpec
2010-07-02 18:59,2010-07-02 20:44,DeltaT1CoolingZoneInSpec
2010-07-03 10:14,2010-07-03 14:45,DeltaT1CoolingZoneInSpec
2010-07-03 14:45,2010-07-03 18:29,DeltaT1CoolingZoneNotSpec
2010-07-03 18:29,2010-07-03 19:29,DeltaT1CoolingZoneInSpec
2010-07-03 21:59,2010-07-03 22:29,RuntimeExcessive
2010-07-03 18:15,2010-07-03 23:44,RuntimeExcessive
2010-07-04 10:14,2010-07-04 10:44,DeltaT1CoolingZoneInSpec
2010-07-04 10:59,2010-07-04 11:14,DeltaT1CoolingZoneInSpec
2010-07-04 11:29,2010-07-04 11:59,DeltaT1CoolingZoneInSpec
2010-07-04 12:14,2010-07-04 12:29,DeltaT1CoolingZoneInSpec
2010-07-04 13:29,2010-07-04 17:15,DeltaT1CoolingZoneInSpec
2010-07-04 17:15,2010-07-04 17:44,DeltaT1CoolingZoneNotSpec
2010-07-04 17:44,2010-07-04 18:14,DeltaT1CoolingZoneInSpec
2010-07-04 18:14,2010-07-04 19:14,DeltaT1CoolingZoneNotSpec
2010-07-04 19:14,2010-07-04 19:29,CoolingZoneNotSpec
2010-07-04 18:14,2010-07-04 19:59,RuntimeExcessive
2010-07-08 8:31,2010-07-08 9:29,DATACHECK
2010-07-08 15:59,2010-07-08 20:25,NOCOMMS
2010-07-10 21:59,2010-07-10 22:29,RuntimeExcessive
2010-07-13 16:29,2010-07-13 17:14,DeltaT1CoolingZoneInSpec
2010-07-13 21:59,2010-07-13 22:14,RuntimeExcessive
2010-07-15 1:41,2010-07-15 10:02,NOCOMMS
2010-07-15 21:59,2010-07-15 22:14,RuntimeExcessive
2010-07-16 13:29,2010-07-16 14:29,DeltaT1CoolingZoneInSpec
2010-07-17 12:44,2010-07-17 14:29,DeltaT1CoolingZoneInSpec
2010-07-17 21:59,2010-07-17 23:15,RuntimeExcessive
2010-07-18 9:33,2010-07-18 10:44,DATACHECK
2010-07-19 21:59,2010-07-19 22:14,RuntimeExcessive
2010-07-20 14:59,2010-07-20 15:29,DeltaT1CoolingZoneInSpec
2010-07-20 21:59,2010-07-20 22:14,RuntimeExcessive
2010-07-21 9:44,2010-07-21 12:15,DeltaT2CoolingZoneInSpec
2010-07-21 12:15,2010-07-21 12:44,DeltaT2CoolingZoneNotSpec
2010-07-21 12:44,2010-07-21 12:59,DeltaT2CoolingZoneInSpec
2010-07-21 12:59,2010-07-21 14:59,DeltaT2CoolingZoneNotSpec
2010-07-21 14:59,2010-07-21 15:29,DeltaT2CoolingZoneInSpec
2010-07-21 15:29,2010-07-21 16:59,DeltaT2CoolingZoneNotSpec
2010-07-21 16:59,2010-07-21 17:14,DeltaT2CoolingZoneInSpec
2010-07-21 17:14,2010-07-21 17:44,DeltaT2CoolingZoneNotSpec
2010-07-21 17:44,2010-07-21 18:00,DeltaT2CoolingZoneInSpec
2010-07-21 18:00,2010-07-21 19:14,DeltaT2CoolingZoneNotSpec
2010-07-21 19:14,2010-07-21 19:29,DeltaT2CoolingZoneInSpec
2010-07-21 19:29,2010-07-21 19:59,DeltaT2CoolingZoneNotSpec
2010-07-21 19:59,2010-07-21 20:29,DeltaT2CoolingZoneInSpec
2010-07-21 20:29,2010-07-21 20:59,DeltaT2CoolingZoneNotSpec
2010-07-21 20:59,2010-07-21 21:29,DeltaT2CoolingZoneInSpec
2010-07-21 21:29,2010-07-21 21:44,DeltaT2CoolingZoneNotSpec
2010-07-21 21:44,2010-07-21 21:59,DeltaT2CoolingZoneInSpec
2010-07-21 21:59,2010-07-21 22:14,DeltaT2CoolingZoneNotSpec
2010-07-21 20:59,2010-07-21 22:44,RuntimeExcessive
2010-07-21 22:14,2010-07-21 22:44,DeltaT2CoolingZoneInSpec
2010-07-21 20:59,2010-07-21 22:44,RuntimeExcessive
2010-07-22 9:44,2010-07-22 9:59,DeltaT2CoolingZoneInSpec
2010-07-22 9:59,2010-07-22 10:14,DeltaT2CoolingZoneNotSpec
2010-07-22 10:14,2010-07-22 11:29,DeltaT2CoolingZoneInSpec
2010-07-22 11:29,2010-07-22 11:59,DeltaT2CoolingZoneNotSpec
2010-07-22 11:59,2010-07-22 12:44,DeltaT2CoolingZoneInSpec
2010-07-22 12:44,2010-07-22 15:44,DeltaT2CoolingZoneNotSpec
2010-07-22 15:44,2010-07-22 15:59,DeltaT2CoolingZoneInSpec
2010-07-22 15:59,2010-07-22 17:14,DeltaT2CoolingZoneNotSpec
2010-07-22 17:14,2010-07-22 17:29,DeltaT2CoolingZoneInSpec
2010-07-22 17:29,2010-07-22 17:45,DeltaT2CoolingZoneNotSpec
2010-07-22 17:45,2010-07-22 17:59,DeltaT2CoolingZoneInSpec
2010-07-22 17:59,2010-07-22 19:44,DeltaT2CoolingZoneNotSpec
2010-07-22 19:44,2010-07-22 20:00,DeltaT2CoolingZoneInSpec
2010-07-22 20:00,2010-07-22 21:29,DeltaT2CoolingZoneNotSpec
2010-07-22 21:29,2010-07-22 21:59,DeltaT2CoolingZoneInSpec
2010-07-22 21:59,2010-07-22 22:14,DeltaT2CoolingZoneNotSpec
2010-07-22 20:59,2010-07-22 22:44,RuntimeExcessive
2010-07-22 22:14,2010-07-22 22:44,DeltaT2CoolingZoneInSpec
2010-07-22 20:59,2010-07-22 22:44,RuntimeExcessive
2010-07-23 9:44,2010-07-23 9:59,CoolingZoneNotSpec
2010-07-23 9:44,2010-07-23 10:29,DeltaT2CoolingZoneInSpec
2010-07-23 10:29,2010-07-23 11:30,DeltaT2CoolingZoneNotSpec
2010-07-23 11:30,2010-07-23 11:44,DeltaT2CoolingZoneInSpec
2010-07-23 11:44,2010-07-23 12:29,DeltaT2CoolingZoneNotSpec
2010-07-23 12:29,2010-07-23 13:29,DeltaT2CoolingZoneInSpec
2010-07-23 13:29,2010-07-23 13:44,DeltaT2CoolingZoneNotSpec
2010-07-23 13:44,2010-07-23 13:59,DeltaT2CoolingZoneInSpec
2010-07-23 16:44,2010-07-23 16:59,CoolingZoneNotSpec
2010-07-23 17:30,2010-07-23 17:44,CoolingZoneNotSpec
2010-07-23 14:29,2010-07-23 18:44,DeltaT2CoolingZoneInSpec
2010-07-23 13:59,2010-07-23 20:29,DeltaT2CoolingZoneNotSpec
2010-07-23 20:29,2010-07-23 20:44,DeltaT2CoolingZoneInSpec
2010-07-23 20:44,2010-07-23 21:29,DeltaT2CoolingZoneNotSpec
2010-07-23 21:29,2010-07-23 21:44,DeltaT2CoolingZoneInSpec
2010-07-23 21:44,2010-07-23 22:29,DeltaT2CoolingZoneNotSpec
2010-07-23 22:29,2010-07-23 22:44,DeltaT2CoolingZoneInSpec
2010-07-23 22:44,2010-07-23 23:14,DeltaT2CoolingZoneNotSpec
2010-07-23 20:59,2010-07-23 23:44,RuntimeExcessive
2010-07-23 20:59,2010-07-23 23:44,RuntimeExcessive
2010-07-23 23:14,2010-07-23 23:44,DeltaT2CoolingZoneInSpec
2010-07-24 9:44,2010-07-24 10:29,DeltaT2CoolingZoneInSpec
2010-07-24 10:29,2010-07-24 10:44,DeltaT2CoolingZoneNotSpec
2010-07-24 10:44,2010-07-24 11:14,DeltaT2CoolingZoneInSpec
2010-07-24 11:14,2010-07-24 11:29,DeltaT2CoolingZoneNotSpec
2010-07-24 11:29,2010-07-24 11:44,DeltaT2CoolingZoneInSpec
2010-07-24 11:59,2010-07-24 12:14,DeltaT2CoolingZoneInSpec
2010-07-24 12:29,2010-07-24 12:44,DeltaT2CoolingZoneInSpec
2010-07-24 12:44,2010-07-24 13:14,CoolingZoneNotSpec
2010-07-24 13:44,2010-07-24 14:14,CoolingZoneNotSpec
2010-07-24 13:59,2010-07-24 14:59,DeltaT2CoolingZoneInSpec
2010-07-24 11:44,2010-07-24 17:14,DeltaT2CoolingZoneNotSpec
2010-07-24 10:44,2010-07-24 17:30,DeltaT2CoolingZoneNotSpec
2010-07-24 17:30,2010-07-24 18:14,DeltaT2CoolingZoneInSpec
2010-07-24 18:14,2010-07-24 18:29,DeltaT2CoolingZoneNotSpec
2010-07-24 18:29,2010-07-24 20:29,DeltaT2CoolingZoneInSpec
2010-07-24 20:29,2010-07-24 20:44,DeltaT2CoolingZoneNotSpec
2010-07-24 20:44,2010-07-24 23:14,DeltaT2CoolingZoneInSpec
2010-07-24 21:59,2010-07-24 23:14,RuntimeExcessive
2010-07-24 17:14,2010-07-24 23:44,DeltaT2CoolingZoneInSpec
2010-07-24 20:59,2010-07-24 23:44,RuntimeExcessive
2010-07-24 20:59,2010-07-24 23:44,RuntimeExcessive
2010-07-25 9:32,2010-07-25 10:44,DATACHECK
2010-07-25 10:44,2010-07-25 11:59,DeltaT2CoolingZoneInSpec
2010-07-25 11:59,2010-07-25 12:15,DeltaT2CoolingZoneNotSpec
2010-07-25 12:15,2010-07-25 14:59,DeltaT2CoolingZoneInSpec
2010-07-25 14:59,2010-07-25 15:14,DeltaT2CoolingZoneNotSpec
2010-07-25 11:44,2010-07-25 15:44,DeltaT2CoolingZoneInSpec
2010-07-25 15:14,2010-07-25 16:44,DeltaT2CoolingZoneInSpec
2010-07-25 16:44,2010-07-25 16:59,DeltaT2CoolingZoneNotSpec
2010-07-25 15:44,2010-07-25 18:59,DeltaT2CoolingZoneNotSpec
2010-07-25 18:59,2010-07-25 19:44,DeltaT2CoolingZoneInSpec
2010-07-25 16:59,2010-07-25 19:59,DeltaT2CoolingZoneInSpec
2010-07-25 19:44,2010-07-25 19:59,DeltaT2CoolingZoneNotSpec
2010-07-25 19:59,2010-07-25 20:15,DeltaT2CoolingZoneNotSpec
2010-07-25 19:59,2010-07-25 20:45,DeltaT2CoolingZoneInSpec
2010-07-25 20:45,2010-07-25 20:59,DeltaT2CoolingZoneNotSpec
2010-07-25 20:59,2010-07-25 21:29,DeltaT2CoolingZoneInSpec
2010-07-25 21:29,2010-07-25 21:44,DeltaT2CoolingZoneNotSpec
2010-07-25 20:15,2010-07-25 21:44,DeltaT2CoolingZoneInSpec
2010-07-25 21:44,2010-07-25 21:59,DeltaT2CoolingZoneNotSpec
2010-07-25 21:44,2010-07-25 22:14,DeltaT2CoolingZoneInSpec
2010-07-25 21:59,2010-07-25 22:44,RuntimeExcessive
2010-07-25 21:59,2010-07-25 22:44,DeltaT2CoolingZoneInSpec
2010-07-25 21:59,2010-07-25 22:45,RuntimeExcessive
2010-07-26 6:44,2010-07-26 10:59,DeltaT2CoolingZoneInSpec
2010-07-26 10:59,2010-07-26 11:14,DeltaT2CoolingZoneNotSpec
2010-07-26 11:14,2010-07-26 11:29,DeltaT2CoolingZoneInSpec
2010-07-26 11:29,2010-07-26 12:00,DeltaT2CoolingZoneNotSpec
2010-07-26 10:44,2010-07-26 12:14,DeltaT2CoolingZoneInSpec
2010-07-26 12:14,2010-07-26 12:44,DeltaT2CoolingZoneNotSpec
2010-07-26 12:44,2010-07-26 12:59,DeltaT2CoolingZoneInSpec
2010-07-26 12:00,2010-07-26 14:14,DeltaT2CoolingZoneInSpec
2010-07-26 14:14,2010-07-26 14:29,DeltaT2CoolingZoneNotSpec
2010-07-26 14:29,2010-07-26 14:59,DeltaT2CoolingZoneInSpec
2010-07-26 15:44,2010-07-26 15:59,DeltaT2CoolingZoneInSpec
2010-07-26 16:29,2010-07-26 17:44,DeltaT2CoolingZoneInSpec
2010-07-26 17:44,2010-07-26 18:29,CoolingZoneNotSpec
2010-07-26 14:59,2010-07-26 18:59,DeltaT2CoolingZoneNotSpec
2010-07-26 18:59,2010-07-26 19:14,DeltaT2CoolingZoneInSpec
2010-07-26 19:14,2010-07-26 19:44,DeltaT2CoolingZoneNotSpec
2010-07-26 19:30,2010-07-26 19:44,CoolingZoneNotSpec
2010-07-26 12:59,2010-07-26 20:30,DeltaT2CoolingZoneNotSpec
2010-07-26 20:30,2010-07-26 20:59,DeltaT2CoolingZoneInSpec
2010-07-26 20:59,2010-07-26 21:14,DeltaT2CoolingZoneNotSpec
2010-07-26 21:59,2010-07-26 22:14,RuntimeExcessive
2010-07-26 21:14,2010-07-26 22:14,DeltaT2CoolingZoneInSpec
2010-07-26 17:59,2010-07-26 22:44,RuntimeExcessive
2010-07-26 17:59,2010-07-26 22:44,RuntimeExcessive
2010-07-26 19:44,2010-07-26 22:44,DeltaT2CoolingZoneInSpec
2010-07-27 10:44,2010-07-27 13:29,DeltaT2CoolingZoneInSpec
2010-07-27 13:29,2010-07-27 13:44,DeltaT2CoolingZoneNotSpec
2010-07-27 13:44,2010-07-27 14:14,DeltaT2CoolingZoneInSpec
2010-07-27 6:44,2010-07-27 14:29,DeltaT2CoolingZoneInSpec
2010-07-27 14:29,2010-07-27 14:44,DeltaT2CoolingZoneNotSpec
2010-07-27 14:44,2010-07-27 15:29,DeltaT2CoolingZoneInSpec
2010-07-27 15:29,2010-07-27 15:59,DeltaT2CoolingZoneNotSpec
2010-07-27 15:59,2010-07-27 16:14,DeltaT2CoolingZoneInSpec
2010-07-27 17:14,2010-07-27 17:29,CoolingZoneNotSpec
2010-07-27 16:14,2010-07-27 18:14,DeltaT2CoolingZoneNotSpec
2010-07-27 18:14,2010-07-27 18:29,DeltaT2CoolingZoneInSpec
2010-07-27 18:29,2010-07-27 18:44,DeltaT2CoolingZoneNotSpec
2010-07-27 14:14,2010-07-27 20:59,DeltaT2CoolingZoneNotSpec
2010-07-27 20:59,2010-07-27 21:15,DeltaT2CoolingZoneInSpec
2010-07-27 18:44,2010-07-27 21:29,DeltaT2CoolingZoneInSpec
2010-07-27 21:29,2010-07-27 21:44,DeltaT2CoolingZoneNotSpec
2010-07-27 21:15,2010-07-27 21:44,DeltaT2CoolingZoneNotSpec
2010-07-27 21:59,2010-07-27 22:14,RuntimeExcessive
2010-07-27 21:44,2010-07-27 22:14,DeltaT2CoolingZoneInSpec
2010-07-27 17:59,2010-07-27 22:44,RuntimeExcessive
2010-07-27 17:59,2010-07-27 22:44,RuntimeExcessive
2010-07-27 21:44,2010-07-27 22:44,DeltaT2CoolingZoneInSpec
2010-07-28 9:44,2010-07-28 11:59,DeltaT2CoolingZoneInSpec
2010-07-28 11:59,2010-07-28 12:29,DeltaT2CoolingZoneNotSpec
2010-07-28 12:29,2010-07-28 12:44,DeltaT2CoolingZoneInSpec
2010-07-28 13:14,2010-07-28 14:14,CoolingZoneNotSpec
2010-07-28 12:59,2010-07-28 17:59,DeltaT2CoolingZoneInSpec
2010-07-28 17:59,2010-07-28 18:14,DeltaT2CoolingZoneNotSpec
2010-07-28 18:14,2010-07-28 19:29,DeltaT2CoolingZoneInSpec
2010-07-28 14:29,2010-07-28 20:44,CoolingZoneNotSpec
2010-07-28 21:14,2010-07-28 21:29,CoolingZoneNotSpec
2010-07-28 12:44,2010-07-28 21:59,DeltaT2CoolingZoneNotSpec
2010-07-28 21:59,2010-07-28 22:14,RuntimeExcessive
2010-07-28 21:59,2010-07-28 22:14,DeltaT2CoolingZoneInSpec
2010-07-28 10:44,2010-07-28 22:15,DeltaT2CoolingZoneNotSpec
2010-07-28 21:59,2010-07-28 22:15,RuntimeExcessive
2010-07-28 20:59,2010-07-28 22:44,RuntimeExcessive
2010-07-28 22:14,2010-07-28 22:44,DeltaT2CoolingZoneNotSpec
2010-07-28 21:00,2010-07-28 22:44,RuntimeExcessive
2010-07-29 8:29,2010-07-29 8:44,DeltaT1CoolingZoneInSpec
2010-07-29 9:44,2010-07-29 10:29,DeltaT2CoolingZoneNotSpec
2010-07-29 9:44,2010-07-29 10:45,CoolingZoneNotSpec
2010-07-29 10:29,2010-07-29 11:29,DeltaT2CoolingZoneInSpec
2010-07-29 11:14,2010-07-29 11:44,CoolingZoneNotSpec
2010-07-29 11:59,2010-07-29 12:14,CoolingZoneNotSpec
2010-07-29 12:29,2010-07-29 12:44,CoolingZoneNotSpec
2010-07-29 13:14,2010-07-29 19:14,DeltaT2CoolingZoneInSpec
2010-07-29 12:59,2010-07-29 19:44,CoolingZoneNotSpec
2010-07-29 19:29,2010-07-29 19:44,DeltaT2CoolingZoneInSpec
2010-07-29 19:59,2010-07-29 20:14,CoolingZoneNotSpec
2010-07-29 20:30,2010-07-29 21:29,CoolingZoneNotSpec
2010-07-29 11:29,2010-07-29 21:29,DeltaT2CoolingZoneNotSpec
2010-07-29 21:59,2010-07-29 22:14,RuntimeExcessive
2010-07-29 21:29,2010-07-29 22:14,DeltaT2CoolingZoneInSpec
2010-07-29 10:44,2010-07-29 22:14,DeltaT2CoolingZoneNotSpec
2010-07-29 21:59,2010-07-29 22:14,RuntimeExcessive
2010-07-29 21:00,2010-07-29 22:44,RuntimeExcessive
2010-07-29 22:14,2010-07-29 22:44,DeltaT2CoolingZoneNotSpec
2010-07-29 20:59,2010-07-29 22:44,RuntimeExcessive
2010-07-30 9:44,2010-07-30 9:59,DeltaT2CoolingZoneNotSpec
2010-07-30 9:59,2010-07-30 11:44,DeltaT2CoolingZoneInSpec
2010-07-30 9:44,2010-07-30 11:44,CoolingZoneNotSpec
2010-07-30 11:44,2010-07-30 12:00,DeltaT2CoolingZoneInSpec
2010-07-30 10:44,2010-07-30 15:59,DeltaT2CoolingZoneNotSpec
2010-07-30 12:29,2010-07-30 16:44,DeltaT2CoolingZoneInSpec
2010-07-30 16:07,2010-07-30 16:44,DATACHECK
2010-07-30 16:59,2010-07-30 17:14,DeltaT2CoolingZoneInSpec
2010-07-30 16:44,2010-07-30 17:59,DeltaT2CoolingZoneNotSpec
2010-07-30 11:59,2010-07-30 18:59,CoolingZoneNotSpec
2010-07-30 17:59,2010-07-30 19:14,DeltaT2CoolingZoneInSpec
2010-07-30 19:14,2010-07-30 19:44,CoolingZoneNotSpec
2010-07-30 11:44,2010-07-30 20:44,DeltaT2CoolingZoneNotSpec
2010-07-30 20:44,2010-07-30 20:59,DeltaT2CoolingZoneInSpec
2010-07-30 20:59,2010-07-30 21:44,DeltaT2CoolingZoneNotSpec
2010-07-30 21:59,2010-07-30 22:29,RuntimeExcessive
2010-07-30 21:44,2010-07-30 22:29,DeltaT2CoolingZoneInSpec
2010-07-30 22:29,2010-07-30 23:14,DeltaT2CoolingZoneNotSpec
2010-07-30 20:59,2010-07-30 23:44,RuntimeExcessive
2010-07-30 23:14,2010-07-30 23:44,DeltaT2CoolingZoneInSpec
2010-07-30 20:59,2010-07-30 23:44,RuntimeExcessive
2010-07-30 19:05,2010-07-31 0:07,NOCOMMS
2010-07-31 9:44,2010-07-31 9:59,DeltaT2CoolingZoneNotSpec
2010-07-31 9:59,2010-07-31 11:44,DeltaT2CoolingZoneInSpec
2010-07-31 11:44,2010-07-31 12:14,DeltaT2CoolingZoneNotSpec
2010-07-31 12:14,2010-07-31 12:29,DeltaT2CoolingZoneInSpec
2010-07-31 13:59,2010-07-31 14:29,DeltaT1CoolingZoneInSpec
2010-07-31 13:59,2010-07-31 15:29,DeltaT2CoolingZoneInSpec
2010-07-31 15:44,2010-07-31 16:59,DeltaT2CoolingZoneInSpec
2010-07-31 12:29,2010-07-31 18:44,DeltaT2CoolingZoneNotSpec
2010-07-31 18:44,2010-07-31 18:59,DeltaT2CoolingZoneInSpec
2010-07-31 18:59,2010-07-31 19:29,DeltaT2CoolingZoneNotSpec
2010-07-31 19:29,2010-07-31 19:44,DeltaT2CoolingZoneInSpec
2010-07-31 19:44,2010-07-31 20:44,DeltaT2CoolingZoneNotSpec
2010-07-31 20:44,2010-07-31 20:59,DeltaT2CoolingZoneInSpec
2010-07-31 20:59,2010-07-31 21:59,DeltaT2CoolingZoneNotSpec
2010-07-31 21:59,2010-07-31 22:14,DeltaT2CoolingZoneInSpec
2010-07-31 22:14,2010-07-31 22:30,DeltaT2CoolingZoneNotSpec
2010-07-31 20:59,2010-07-31 23:44,RuntimeExcessive
2010-07-31 22:30,2010-07-31 23:44,DeltaT2CoolingZoneInSpec
2010-07-31 20:59,2010-07-31 23:44,RuntimeExcessive
2010-08-01 10:44,2010-08-01 10:59,DeltaT2CoolingZoneInSpec
